type,min_rho,max_rho,theta,isOmini,isThrough,cost,x,y,alpha
B1,0.0,11.7,1.4172073526193958,0,0,40.0,18.09559124593953,58.3130246798138,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,18.09559124593953,58.3130246798138,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,18.09559124593953,58.3130246798138,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,18.09559124593953,58.3130246798138,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,18.09559124593953,58.3130246798138,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,18.09559124593953,58.3130246798138,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,18.09559124593953,58.3130246798138,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,18.09559124593953,58.3130246798138,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,18.09559124593953,58.3130246798138,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,18.09559124593953,58.3130246798138,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,18.09559124593953,58.3130246798138,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,18.09559124593953,58.3130246798138,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,18.09559124593953,58.3130246798138,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,18.09559124593953,58.3130246798138,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,18.09559124593953,58.3130246798138,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,18.09559124593953,58.3130246798138,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,18.09559124593953,58.3130246798138,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,18.09559124593953,58.3130246798138,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,18.09559124593953,58.3130246798138,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,18.09559124593953,58.3130246798138,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,18.09559124593953,58.3130246798138,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,18.09559124593953,58.3130246798138,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,18.09559124593953,58.3130246798138,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.09696151749932,56.90553647359376,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.09696151749932,56.90553647359376,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.09696151749932,56.90553647359376,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.09696151749932,56.90553647359376,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.09696151749932,56.90553647359376,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.09696151749932,56.90553647359376,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.09696151749932,56.90553647359376,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.09696151749932,56.90553647359376,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.09696151749932,56.90553647359376,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.09696151749932,56.90553647359376,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.09696151749932,56.90553647359376,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.09696151749932,56.90553647359376,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.09696151749932,56.90553647359376,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.09696151749932,56.90553647359376,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.09696151749932,56.90553647359376,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.09696151749932,56.90553647359376,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.09696151749932,56.90553647359376,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.09696151749932,56.90553647359376,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.09696151749932,56.90553647359376,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.09696151749932,56.90553647359376,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.09696151749932,56.90553647359376,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.09696151749932,56.90553647359376,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.09696151749932,56.90553647359376,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.09696151749932,56.90553647359376,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,24.09696151749932,56.90553647359376,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,24.09696151749932,56.90553647359376,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.154104374642177,61.09553647359376,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.154104374642177,61.09553647359376,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.154104374642177,61.09553647359376,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.154104374642177,61.09553647359376,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.154104374642177,61.09553647359376,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.154104374642177,61.09553647359376,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.154104374642177,61.09553647359376,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.154104374642177,61.09553647359376,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.154104374642177,61.09553647359376,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.154104374642177,61.09553647359376,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.154104374642177,61.09553647359376,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.154104374642177,61.09553647359376,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.154104374642177,61.09553647359376,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.154104374642177,61.09553647359376,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.154104374642177,61.09553647359376,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.154104374642177,61.09553647359376,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.154104374642177,61.09553647359376,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.154104374642177,61.09553647359376,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.154104374642177,61.09553647359376,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.154104374642177,61.09553647359376,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.154104374642177,61.09553647359376,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.154104374642177,61.09553647359376,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.154104374642177,61.09553647359376,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.154104374642177,61.09553647359376,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,25.154104374642177,61.09553647359376,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,25.154104374642177,61.09553647359376,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,26.211247231785034,65.28553647359377,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,26.211247231785034,65.28553647359377,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,26.211247231785034,65.28553647359377,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,26.211247231785034,65.28553647359377,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,26.211247231785034,65.28553647359377,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,26.211247231785034,65.28553647359377,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,26.211247231785034,65.28553647359377,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,26.211247231785034,65.28553647359377,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,26.211247231785034,65.28553647359377,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,26.211247231785034,65.28553647359377,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,26.211247231785034,65.28553647359377,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,26.211247231785034,65.28553647359377,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,26.211247231785034,65.28553647359377,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,26.211247231785034,65.28553647359377,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,26.211247231785034,65.28553647359377,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,26.211247231785034,65.28553647359377,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,26.211247231785034,65.28553647359377,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,26.211247231785034,65.28553647359377,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,26.211247231785034,65.28553647359377,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,26.211247231785034,65.28553647359377,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,26.211247231785034,65.28553647359377,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,26.211247231785034,65.28553647359377,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,26.211247231785034,65.28553647359377,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,26.211247231785034,65.28553647359377,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,26.211247231785034,65.28553647359377,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,26.211247231785034,65.28553647359377,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,27.26839008892789,69.47553647359376,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,27.26839008892789,69.47553647359376,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,27.26839008892789,69.47553647359376,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,27.26839008892789,69.47553647359376,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,27.26839008892789,69.47553647359376,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,27.26839008892789,69.47553647359376,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,27.26839008892789,69.47553647359376,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,27.26839008892789,69.47553647359376,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,27.26839008892789,69.47553647359376,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,27.26839008892789,69.47553647359376,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,27.26839008892789,69.47553647359376,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,27.26839008892789,69.47553647359376,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,27.26839008892789,69.47553647359376,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,27.26839008892789,69.47553647359376,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,27.26839008892789,69.47553647359376,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,27.26839008892789,69.47553647359376,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,27.26839008892789,69.47553647359376,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,27.26839008892789,69.47553647359376,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,27.26839008892789,69.47553647359376,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,27.26839008892789,69.47553647359376,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,27.26839008892789,69.47553647359376,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,27.26839008892789,69.47553647359376,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,27.26839008892789,69.47553647359376,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,27.26839008892789,69.47553647359376,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,27.26839008892789,69.47553647359376,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,27.26839008892789,69.47553647359376,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,28.325532946070748,73.66553647359376,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,28.325532946070748,73.66553647359376,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,28.325532946070748,73.66553647359376,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,28.325532946070748,73.66553647359376,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,28.325532946070748,73.66553647359376,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,28.325532946070748,73.66553647359376,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,28.325532946070748,73.66553647359376,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,28.325532946070748,73.66553647359376,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,28.325532946070748,73.66553647359376,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,28.325532946070748,73.66553647359376,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,28.325532946070748,73.66553647359376,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,28.325532946070748,73.66553647359376,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,28.325532946070748,73.66553647359376,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,28.325532946070748,73.66553647359376,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,28.325532946070748,73.66553647359376,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,28.325532946070748,73.66553647359376,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,28.325532946070748,73.66553647359376,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,28.325532946070748,73.66553647359376,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,28.325532946070748,73.66553647359376,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,28.325532946070748,73.66553647359376,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,28.325532946070748,73.66553647359376,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,28.325532946070748,73.66553647359376,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,28.325532946070748,73.66553647359376,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,28.325532946070748,73.66553647359376,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,28.325532946070748,73.66553647359376,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,28.325532946070748,73.66553647359376,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,29.382675803213605,77.85553647359376,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,29.382675803213605,77.85553647359376,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,29.382675803213605,77.85553647359376,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,29.382675803213605,77.85553647359376,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,29.382675803213605,77.85553647359376,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,29.382675803213605,77.85553647359376,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,29.382675803213605,77.85553647359376,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,29.382675803213605,77.85553647359376,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,29.382675803213605,77.85553647359376,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,29.382675803213605,77.85553647359376,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,29.382675803213605,77.85553647359376,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,29.382675803213605,77.85553647359376,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,29.382675803213605,77.85553647359376,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,29.382675803213605,77.85553647359376,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,29.382675803213605,77.85553647359376,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,29.382675803213605,77.85553647359376,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,29.382675803213605,77.85553647359376,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,29.382675803213605,77.85553647359376,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,29.382675803213605,77.85553647359376,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,29.382675803213605,77.85553647359376,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,29.382675803213605,77.85553647359376,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,29.382675803213605,77.85553647359376,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,29.382675803213605,77.85553647359376,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,29.382675803213605,77.85553647359376,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,29.382675803213605,77.85553647359376,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,29.382675803213605,77.85553647359376,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,30.439818660356462,82.04553647359376,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,30.439818660356462,82.04553647359376,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,30.439818660356462,82.04553647359376,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,30.439818660356462,82.04553647359376,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,30.439818660356462,82.04553647359376,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,30.439818660356462,82.04553647359376,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,30.439818660356462,82.04553647359376,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,30.439818660356462,82.04553647359376,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,30.439818660356462,82.04553647359376,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,30.439818660356462,82.04553647359376,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,30.439818660356462,82.04553647359376,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,30.439818660356462,82.04553647359376,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,30.439818660356462,82.04553647359376,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,30.439818660356462,82.04553647359376,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,30.439818660356462,82.04553647359376,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,30.439818660356462,82.04553647359376,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,30.439818660356462,82.04553647359376,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,30.439818660356462,82.04553647359376,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,30.439818660356462,82.04553647359376,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,30.439818660356462,82.04553647359376,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,30.439818660356462,82.04553647359376,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,30.439818660356462,82.04553647359376,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,30.439818660356462,82.04553647359376,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,30.439818660356462,82.04553647359376,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,30.439818660356462,82.04553647359376,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,30.439818660356462,82.04553647359376,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,31.42444785289427,86.35696547060094,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,31.42444785289427,86.35696547060094,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,31.42444785289427,86.35696547060094,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,31.42444785289427,86.35696547060094,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,31.42444785289427,86.35696547060094,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,31.42444785289427,86.35696547060094,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,31.42444785289427,86.35696547060094,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,31.42444785289427,86.35696547060094,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,31.42444785289427,86.35696547060094,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,31.42444785289427,86.35696547060094,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,31.42444785289427,86.35696547060094,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,31.42444785289427,86.35696547060094,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,31.42444785289427,86.35696547060094,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,31.42444785289427,86.35696547060094,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,31.42444785289427,86.35696547060094,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,31.42444785289427,86.35696547060094,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,31.42444785289427,86.35696547060094,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,31.42444785289427,86.35696547060094,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,31.42444785289427,86.35696547060094,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,31.42444785289427,86.35696547060094,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,31.42444785289427,86.35696547060094,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,31.42444785289427,86.35696547060094,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,31.42444785289427,86.35696547060094,3.141592653589793
